ID,File #,Action Date,Title,Vote,Meeting Body
91,230889.0,9/12/2023,Motion directing the Clerk of the Board to prepare findings reversing the determination by the Planning Department that the proposed project at 939 Lombard Street is exempt from further environmental review.,Aye,Board of Supervisors
92,230940.0,9/12/2023,"Resolution retroactively extending by 90 days the prescribed time within which the Planning Commission may render its decision on an Ordinance (File No. 230704) amending the Planning Code to revise the definition of Parcel Delivery Services to include Fleet Charging for freight or Autonomous Vehicles, as defined, that are primarily engaged in or preparing to deliver parcels or goods, and Parking Garages for use by employees of a Parcel Delivery Service use; affirming the Planning Department’s determination under the California Environmental Quality Act; and making public necessity, convenience",Aye,Board of Supervisors
93,230945.0,9/12/2023,"Resolution retroactively extending by 90 days the prescribed time within which the Planning Commission may render its decision on an Ordinance (File No. 230706) amending the Planning Code to eliminate the public art requirement for 100% affordable housing projects and provide for the relocation or removal of existing artwork at such projects subject to certain conditions, and affirming the Planning Department’s California Environmental Quality Act determination; and making Planning Code, Section 302, findings, and making findings of consistency with the General Plan, and the eight priority pol",Aye,Board of Supervisors
94,230946.0,9/12/2023,Resolution urging the Interdepartmental Staff Committee on Traffic and Transportation to approve a proposed plan to allow the How Weird Street Faire for 2023 to charge an admission fee.,Aye,Board of Supervisors
95,230947.0,9/12/2023,Resolution proclaiming the month of September 2023 as the Eighth Annual San Francisco Transit Month in the City and County of San Francisco.,Aye,Board of Supervisors
96,230953.0,9/12/2023,Resolution recognizing the month of September 2023 as Childhood Cancer Awareness Month in the City and County of San Francisco.,Aye,Board of Supervisors
97,230875.0,9/12/2023,"Resolution recognizing August 31, 2023, as an International Overdose Awareness Day in the City and County of San Francisco.",Aye,Board of Supervisors
98,230875.0,9/12/2023,"Resolution recognizing August 31, 2023, as an International Overdose Awareness Day in the City and County of San Francisco.",Aye,Board of Supervisors
99,230949.0,9/12/2023,"Resolution approving the Recreation and Park Department General Manager’s declaration of emergency under Administrative Code, Section 6.60, for the repair and replacement of the elevators at Portsmouth Square Parking Garage, with a not to exceed amount of $2,200,000.",Aye,Board of Supervisors
100,230950.0,9/12/2023,Resolution urging the Department of Homelessness and Supportive Housing (HSH) to fill at least half of the vacant Permanent Supportive Housing units within 90 days and to maintain a vacancy rate no greater than 5% thereafter.,Aye,Board of Supervisors
101,230920.0,9/11/2023,"Motion appointing Norlissa Cooper, term ending January 15, 2024, to the San Francisco Health Authority.",Aye,Rules Committee
102,230961.0,9/11/2023,"Motion appointing David Mauroff, term ending June 1, 2024, to the Reentry Council.",Aye,Rules Committee
103,230026.0,9/5/2023,"Ordinance amending 1) the Planning Code to create the Family Housing Opportunity Special Use District; 2) the Planning Code to authorize up to four units on individual lots in the RH (Residential, House) District, excluding lots located in the Telegraph Hill - North Beach Residential Special Use District and the North Beach Special Use District, the greater of up to twelve units or one unit per 1,000 square feet of lot area on three merged lots and the greater of up to eight units or one unit per 1,000 square feet of lot area on two merged lots in RH-1 (Residential, House: One Family) district",Aye,Board of Supervisors
104,230557.0,9/5/2023,"Ordinance approving the fourth amendments to two contracts between the San Francisco Public Utilities Commission (SFPUC) and the United States Department of Energy Western Area Power Administration for delivery of low-cost power and scheduling coordinator services to Treasure Island and Yerba Buena Island to extend the term by five years and three months from October 1, 2024, for a total term of September 1, 2005, through December 31, 2029, and increasing the maximum amount of the agreements to $41,500,000; approving the City indemnifying and holding harmless the United States against claims a",Aye,Board of Supervisors
105,230559.0,9/5/2023,"Ordinance amending the Planning, Building, and Fire Codes to codify the annual waiver of awning replacement fees and awning sign fees applied for during the month of May, to annually waive fees for Business Signs and new awning installations applied for during the months of May 2023 and May 2024, and to indicate that the Planning Code, Building, and Fire Code waivers pertaining to pedestrian street lighting as well as awning replacement, awning installation, and awning sign fees are keyed to permit application in May rather than permit issuance in May; affirming the Planning Department’s deter",Aye,Board of Supervisors
106,230629.0,9/5/2023,"Resolution approving the settlement of the unlitigated claims filed by The Wiseman Group Interior Design, Inc. against the City and County of San Francisco for $40,000; the claims were filed on January 30, 2023 and March 8, 2023; the claims involve a refund of gross receipts tax; an additional material term of the settlement is that The Wiseman Group Interior Design, Inc. shall take certain filing positions with respect to its gross receipts taxes for tax year 2023 and subsequent tax years.",Aye,Board of Supervisors
