ID,Action Date,Title,Vote,Meeting Body,File #
83,9/30/2024,Ordinance amending the Housing Code to require R-1 and R-2 occupancy group buildings to maintain at least one existing elevator for residents’ use; and affirming the Planning Department’s determination under the California Environmental Quality Act.,Aye,Land Use and Transportation Committee,240807
84,9/30/2024,Ordinance amending the Housing Code to require R-1 and R-2 occupancy group buildings to maintain at least one existing elevator for residents’ use; and affirming the Planning Department’s determination under the California Environmental Quality Act.,Aye,Land Use and Transportation Committee,240807
85,9/24/2024,Ordinance rescinding the sunset provision of Ordinance No. 205-22 and approving the Police Department’s continued use of Non-City Entity surveillance cameras consistent with the Department’s Surveillance Technology Policy.,Aye,Board of Supervisors,240058
86,9/24/2024,"Ordinance approving Surveillance Technology Policy for the Department of Emergency Management’s use of ShotSpotter, a gunfire detection technology.",Aye,Board of Supervisors,240330
87,9/24/2024,"Ordinance amending the Administrative Code to exempt the Legacy Business Assistance Program from the grantmaking requirements under Administrative Code, Chapter 21G, and all other provisions in the Administrative, Labor and Employment, Environment, and Police Codes imposing obligations or other restrictions on contractors.",Aye,Board of Supervisors,240470
88,9/24/2024,Ordinance amending the Park Code to allow dogs and certain types of athletic activities in Yerba Buena Gardens; to clarify that existing law prohibits the riding of bicycles and electric scooters in the Gardens; and to make a non-substantive correction regarding the authority of the Real Estate Division.,Aye,Board of Supervisors,240693
89,9/24/2024,"Ordinance authorizing the execution and delivery of Certificates of Participation, in one or more series on a tax-exempt and/or taxable basis and from time to time, evidencing and representing an aggregate principal amount of not to exceed $61,395,000 (“Certificates”), to finance and refinance certain capital improvement projects within the City and County of San Francisco’s (“City”) capital plan and generally consisting of critical repairs, renovations and improvements to City-owned buildings, facilities, streets and works maintained and utilized by various City departments; approving the for",Aye,Board of Supervisors,240784
90,9/24/2024,"Ordinance approving the Police Department’s inventory and policy relating to the use of unassisted aerial vehicles, or drones, and making findings consistent with the criteria in State law.",Aye,Board of Supervisors,240636
91,9/24/2024,"Ordinance retroactively authorizing the Department of Public Works to accept and expend a grant in the amount of $12,000,000 from the Urban and Community Forest Program of the United States Department of Agriculture’s Forest Service to fund the Department of Public Works’ Justice, Jobs, and Trees Program, that will include tree planting, tree establishment, and urban forestry workforce development in disadvantaged communities for the period of July 1, 2024, through June 30, 2029; and retroactively amending Ordinance No. 167-24 (the Interim Annual Salary Ordinance for Fiscal Years 2024-2025 and",Aye,Board of Supervisors,240786
92,9/24/2024,"Ordinance appropriating $30,500,000 consisting of $29,000,000 of one or more series of Certificates of Participation Series 2024A proceeds and $1,500,000 of projected parking revenues from operation of the Music Concourse Garage in the Recreation and Park Department (REC), and placing these funds on Controller’s Reserve pending the sale of the Certificates of Participation and acquisition of the Music Concourse Garage in Fiscal Year (FY) 2024-2025.",Aye,Board of Supervisors,240840
93,9/24/2024,"Resolution approving a second amendment to the Management Agreement between the City and County of San Francisco and IMCO Parking, LLC, to add operation of the Music Concourse Garage to the contract scope of work including San Francisco Municipal Transportation Agency (SFMTA) parking garages and lots, and increase the contract amount by $27,000,000 for a new not to exceed amount of $207,000,000 with no change to the five year term of January 20, 2023, through January 19, 2028, effective upon approval of this Resolution.",Aye,Board of Supervisors,240815
94,9/24/2024,"Ordinance delegating Board of Supervisors approval authority under Charter, Section 9.118(a), to the Department of Public Works to enter into and amend contracts with the Office of Community Investment and Infrastructure (“OCII”) for the Transbay Project; and authorizing the Department of Public Works to execute certain access agreements necessary to further the development of the Transbay Project.",Aye,Board of Supervisors,240841
95,9/24/2024,"Resolution retroactively approving a grant agreement for Contract No. 1000032928 for the Student Success Fund between San Francisco Unified School District and the City and County of San Francisco, acting by and through its Department of Children, Youth and Their Families, for a total term of July 1, 2024, through June 30, 2025, and for a total not to exceed amount of $26,519,360.",Aye,Board of Supervisors,240752
